Antibiotic_family	Genefam	Gene	Hit
Beta-lactam	blaNDM	blaNDM-18	blaNDM-18_1_KY503030
Beta-lactam	blaNDM	blaNDM-19	blaNDM-19_1_MF370080
Beta-lactam	blaNDM	blaNDM-2	blaNDM-2_1_JF703135
Beta-lactam	blaNDM	blaNDM-20	blaNDM-20_1_KY654092
Beta-lactam	blaNDM	blaNDM-21	blaNDM-21_1_MG183694
Beta-lactam	blaNDM	blaNDM-22	blaNDM-22_1_MH243357
Beta-lactam	blaNDM	blaNDM-23	blaNDM-23_1_MH450214
Beta-lactam	blaNDM	blaNDM-24	blaNDM-24_1_MH450215
Beta-lactam	blaNDM	blaNDM-3	blaNDM-3_1_JQ734687
Beta-lactam	blaNDM	blaNDM-4	blaNDM-4_1_JQ348841
Beta-lactam	blaNDM	blaNDM-5	blaNDM-5_1_JN104597
Beta-lactam	blaNDM	blaNDM-6	blaNDM-6_1_JN967644
Beta-lactam	blaNDM	blaNDM-7	blaNDM-7_1_JX262694
Beta-lactam	blaNDM	blaNDM-8	blaNDM-8_1_AB744718
Beta-lactam	blaNDM	blaNDM-9	blaNDM-9_1_KC999080
Beta-lactam	blaIMI-1 like	blaNMC-A	blaNMC-A_1_AJ536087
Beta-lactam	blaNPS/LCR	blaNPS	blaNPS_1_AY027589
Beta-lactam	blaOCH	blaOCH-2	blaOCH-2_1_AJ295340
Beta-lactam	blaOCH	blaOCH-3	blaOCH-3_1_AJ295341
Beta-lactam	blaOCH	blaOCH-4	blaOCH-4_1_AJ295342
Beta-lactam	blaOCH	blaOCH-5	blaOCH-5_1_AJ295343
Beta-lactam	blaOCH	blaOCH-6	blaOCH-6_1_AJ295344
Beta-lactam	blaOCH	blaOCH-7	blaOCH-7_1_AJ295345
Beta-lactam	blaOCH	blaOCH-8	blaOCH-8_1_DQ489307
Beta-lactam	blaOKP	blaOKP-A-1	blaOKP-A-1_1_AM051138
Beta-lactam	blaOKP	blaOKP-A-10	blaOKP-A-10_1_AM051149
Beta-lactam	blaOKP	blaOKP-A-11	blaOKP-A-11_1_AM850915
Beta-lactam	blaOKP	blaOKP-A-12	blaOKP-A-12_1_AM850915
Beta-lactam	blaOKP	blaOKP-A-13	blaOKP-A-13_1_FJ534513
Beta-lactam	blaOKP	blaOKP-A-14	blaOKP-A-14_1_FJ534512
Beta-lactam	blaOKP	blaOKP-A-15	blaOKP-A-15_1_FJ755841
Beta-lactam	blaOKP	blaOKP-A-16	blaOKP-A-16_1_FJ755840
Beta-lactam	blaOKP	blaOKP-A-2	blaOKP-A-2_1_AM051139
Beta-lactam	blaOKP	blaOKP-A-3	blaOKP-A-3_1_AM051140
Beta-lactam	blaOKP	blaOKP-A-4	blaOKP-A-4_1_AM051142
Beta-lactam	blaOKP	blaOKP-A-5	blaOKP-A-5_1_AM051143
Beta-lactam	blaOKP	blaOKP-A-6	blaOKP-A-6_1_AM051144
Beta-lactam	blaOKP	blaOKP-A-7	blaOKP-A-7_1_AM051145
Beta-lactam	blaOKP	blaOKP-A-8	blaOKP-A-8_1_AM051147
Beta-lactam	blaOKP	blaOKP-A-9	blaOKP-A-9_1_AM051148
Beta-lactam	blaOKP	blaOKP-B-1	blaOKP-B-1_1_AM051150
Beta-lactam	blaOKP	blaOKP-B-10	blaOKP-B-10_1_AM051160
Beta-lactam	blaOKP	blaOKP-B-11	blaOKP-B-11_1_AM051161
Beta-lactam	blaOKP	blaOKP-B-12	blaOKP-B-12_1_AJ635420
Beta-lactam	blaOKP	blaOKP-B-13	blaOKP-B-13_1_AY825330
Beta-lactam	blaOKP	blaOKP-B-14	blaOKP-B-14_1_DQ995288
Beta-lactam	blaOKP	blaOKP-B-15	blaOKP-B-15_1_AM850917
Beta-lactam	blaOKP	blaOKP-B-16	blaOKP-B-16_1_AM850918
Beta-lactam	blaOKP	blaOKP-B-17	blaOKP-B-17_1_AM850919
Beta-lactam	blaOKP	blaOKP-B-18	blaOKP-B-18_1_AM850920
Beta-lactam	blaOKP	blaOKP-B-19	blaOKP-B-19_1_AM850921
Beta-lactam	blaOKP	blaOKP-B-2	blaOKP-B-2_1_AM051151
Beta-lactam	blaOKP	blaOKP-B-20	blaOKP-B-20_1_AM850922
Beta-lactam	blaOKP	blaOKP-B-3	blaOKP-B-3_1_AM051152
Beta-lactam	blaOKP	blaOKP-B-4	blaOKP-B-4_1_AM051153
Beta-lactam	blaOKP	blaOKP-B-5	blaOKP-B-5_1_AY512506
Beta-lactam	blaOKP	blaOKP-B-6	blaOKP-B-6_1_AY850171
Beta-lactam	blaOKP	blaOKP-B-7	blaOKP-B-7_1_AM051156
Beta-lactam	blaOKP	blaOKP-B-8	blaOKP-B-8_1_AM051157
Beta-lactam	blaOKP	blaOKP-B-9	blaOKP-B-9_1_AM051159
Beta-lactam	blaOXA-1 like	blaOXA-1	blaOXA-1_1_HQ170510
Beta-lactam	blaOXA-7 like	blaOXA-10	blaOXA-10_1_J03427
Beta-lactam	blaOXA-51 like	blaOXA-100	blaOXA-100_1_AM231720
Beta-lactam	blaOXA-7 like	blaOXA-101	blaOXA-101_1_AM412777
Beta-lactam	blaOXA-23 like	blaOXA-102	blaOXA-102_1_NZ_LWGP01000001
Beta-lactam	blaOXA-23 like	blaOXA-103	blaOXA-103_1_APQF01000011
Beta-lactam	blaOXA-104	blaOXA-104	blaOXA-104_1_EF581285
Beta-lactam	blaOXA-51 like	blaOXA-106	blaOXA-106_1_EF650032
Beta-lactam	blaOXA-51 like	blaOXA-107	blaOXA-107_1_LAVJ01000082
Beta-lactam	blaOXA-51 like	blaOXA-108	blaOXA-108_1_EF650034
Beta-lactam	blaOXA-51 like	blaOXA-109	blaOXA-109_1_EF650035
Beta-lactam	blaOXA-7 like	blaOXA-11	blaOXA-11_1_Z22590
Beta-lactam	blaOXA-51 like	blaOXA-110	blaOXA-110_1_EF650036
Beta-lactam	blaOXA-51 like	blaOXA-111	blaOXA-111_1_EF650037
Beta-lactam	blaOXA-51 like	blaOXA-112	blaOXA-112_1_EF650038
Beta-lactam	blaOXA-51 like	blaOXA-113	blaOXA-113_1_EF653400
Beta-lactam	blaOXA-114 like	blaOXA-114a	blaOXA-114a_1_EU188842
Beta-lactam	blaOXA-114 like	blaOXA-114b	blaOXA-114b_1_HM056040
Beta-lactam	blaOXA-114 like	blaOXA-114c	blaOXA-114c_1_HM056041
Beta-lactam	blaOXA-114 like	blaOXA-114d	blaOXA-114d_1_HM104633
Beta-lactam	blaOXA-114 like	blaOXA-114e	blaOXA-114e_1_HM104634
Beta-lactam	blaOXA-114 like	blaOXA-114f	blaOXA-114f_1_HM368375
Beta-lactam	blaOXA-114 like	blaOXA-114g	blaOXA-114g_1_HM368376
Beta-lactam	blaOXA-51 like	blaOXA-115	blaOXA-115_1_EU029998
Beta-lactam	blaOXA-51 like	blaOXA-116	blaOXA-116_1_EU220744
Beta-lactam	blaOXA-51 like	blaOXA-117	blaOXA-117_1_GQ423625
Beta-lactam	blaOXA-46 like	blaOXA-118	blaOXA-118_1_AF371964
Beta-lactam	blaOXA-46 like	blaOXA-119	blaOXA-119_1_DQ767903
Beta-lactam	blaOXA-51 like	blaOXA-120	blaOXA-120_1_EU255289
Beta-lactam	blaOXA-51 like	blaOXA-121	blaOXA-121_1_EU255290
Beta-lactam	blaOXA-51 like	blaOXA-122	blaOXA-122_1_EU255291
Beta-lactam	blaOXA-51 like	blaOXA-123	blaOXA-123_1_EU255292
Beta-lactam	blaOXA-51 like	blaOXA-124	blaOXA-124_1_EU255293
Beta-lactam	blaOXA-51 like	blaOXA-125	blaOXA-125_1_EU255294
Beta-lactam	blaOXA-51 like	blaOXA-126	blaOXA-126_1_EU255295
Beta-lactam	blaOXA-51 like	blaOXA-127	blaOXA-127_1_EU255296
Beta-lactam	blaOXA-51 like	blaOXA-128	blaOXA-128_1_EU375515
Beta-lactam	blaOXA-5/129	blaOXA-129	blaOXA-129_1_FJWZ01000025
Beta-lactam	blaOXA-7 like	blaOXA-13	blaOXA-13_1_AF043558
Beta-lactam	blaOXA-7 like	blaOXA-13	blaOXA-13_1_U59183
Beta-lactam	blaOXA-51 like	blaOXA-130	blaOXA-130_1_EU547445
Beta-lactam	blaOXA-51 like	blaOXA-131	blaOXA-131_1_EU547446
Beta-lactam	blaOXA-51 like	blaOXA-132	blaOXA-132_1_EU547447
Beta-lactam	blaOXA-23 like	blaOXA-133	blaOXA-133_1_EU571228
Beta-lactam	blaOXA-134 like	blaOXA-134	blaOXA-134_1_HQ122933
Beta-lactam	blaOXA-63 like	blaOXA-136	blaOXA-136_1_EU086831
Beta-lactam	blaOXA-63 like	blaOXA-137	blaOXA-137_1_EU086834
Beta-lactam	blaOXA-51 like	blaOXA-138	blaOXA-138_1_EU670845
Beta-lactam	blaOXA-24 like	blaOXA-139	blaOXA-139_1_AM991978
Beta-lactam	blaOXA-7 like	blaOXA-14	blaOXA-14_1_KJ420612
Beta-lactam	blaOXA-2 like	blaOXA-141	blaOXA-141_1_EF552405
Beta-lactam	blaOXA-7 like	blaOXA-142	blaOXA-142_1_LC169567
Beta-lactam	blaOXA-143 like	blaOXA-143	blaOXA-143_1_GQ861437
Beta-lactam	blaOXA-51 like	blaOXA-144	blaOXA-144_1_FJ872530
Beta-lactam	blaOXA-7 like	blaOXA-145	blaOXA-145_1_FJ790516
Beta-lactam	blaOXA-23 like	blaOXA-146	blaOXA-146_1_FJ194494
Beta-lactam	blaOXA-7 like	blaOXA-147	blaOXA-147_1_FJ848783
Beta-lactam	blaOXA-51 like	blaOXA-148	blaOXA-148_1_GQ853679
Beta-lactam	blaOXA-51 like	blaOXA-149	blaOXA-149_1_GQ853680
Beta-lactam	blaOXA-2 like	blaOXA-15	blaOXA-15_1_U63835
Beta-lactam	blaOXA-51 like	blaOXA-150	blaOXA-150_1_GQ853681
Beta-lactam	blaOXA-62 like	blaOXA-151	blaOXA-151_1_CP009553
Beta-lactam	blaOXA-62 like	blaOXA-152	blaOXA-152_1_KP771980
Beta-lactam	blaOXA-153	blaOXA-153	blaOXA-153_1_KP771981
Beta-lactam	blaOXA-154 like	blaOXA-154	blaOXA-154_1_KP771982
Beta-lactam	blaOXA-154 like	blaOXA-155	blaOXA-155_1_KP771983
Beta-lactam	blaOXA-156	blaOXA-156	blaOXA-156_1_KP771984
Beta-lactam	blaOXA-157	blaOXA-157	blaOXA-157_1_KP771985
Beta-lactam	blaOXA-158/159	blaOXA-158	blaOXA-158_1_KP771986
Beta-lactam	blaOXA-158/159	blaOXA-159	blaOXA-159_1_KP771987
Beta-lactam	blaOXA-7 like	blaOXA-16	blaOXA-16_1_AF043100
Beta-lactam	blaOXA-24 like	blaOXA-160	blaOXA-160_1_GU199038
Beta-lactam	blaOXA-2 like	blaOXA-161	blaOXA-161_1_GQ202693
Beta-lactam	blaOXA-48 like	blaOXA-162	blaOXA-162_1_GU197550
Beta-lactam	blaOXA-48 like	blaOXA-163	blaOXA-163_1_HQ700343
Beta-lactam	blaOXA-58 like	blaOXA-164	blaOXA-164_1_GU831575
Beta-lactam	blaOXA-23 like	blaOXA-165	blaOXA-165_1_HM488986
Beta-lactam	blaOXA-23 like	blaOXA-166	blaOXA-166_1_HM488987
Beta-lactam	blaOXA-23 like	blaOXA-167	blaOXA-167_1_HM488988
Beta-lactam	blaOXA-23 like	blaOXA-168	blaOXA-168_1_HM488989
Beta-lactam	blaOXA-23 like	blaOXA-169	blaOXA-169_1_HM488990
Beta-lactam	blaOXA-7 like	blaOXA-17	blaOXA-17_1_DQ902344
Beta-lactam	blaOXA-23 like	blaOXA-170	blaOXA-170_1_HM488991
Beta-lactam	blaOXA-23 like	blaOXA-171	blaOXA-171_1_HM488992
Beta-lactam	blaOXA-51 like	blaOXA-172	blaOXA-172_1_HM113558
Beta-lactam	blaOXA-51 like	blaOXA-173	blaOXA-173_1_HM113559
Beta-lactam	blaOXA-51 like	blaOXA-174	blaOXA-174_1_HM113560
Beta-lactam	blaOXA-51 like	blaOXA-175	blaOXA-175_1_HM113561
Beta-lactam	blaOXA-51 like	blaOXA-176	blaOXA-176_1_HM113562
Beta-lactam	blaOXA-51 like	blaOXA-177	blaOXA-177_1_HM113563
Beta-lactam	blaOXA-51 like	blaOXA-178	blaOXA-178_1_HM113564
Beta-lactam	blaOXA-51 like	blaOXA-179	blaOXA-179_1_HM570035
Beta-lactam	blaOXA-18	blaOXA-18	blaOXA-18_1_U85514
Beta-lactam	blaOXA-51 like	blaOXA-180	blaOXA-180_1_HM570036
Beta-lactam	blaOXA-48 like	blaOXA-181	blaOXA-181_1_CM004561
Beta-lactam	blaOXA-143 like	blaOXA-182	blaOXA-182_1_HM640278
Beta-lactam	blaOXA-7 like	blaOXA-183	blaOXA-183_1_HQ111474
Beta-lactam	blaOXA-184 like	blaOXA-184	blaOXA-184_1_JQ396378
Beta-lactam	blaOXA-184 like	blaOXA-185	blaOXA-185_1_JQ396379
Beta-lactam	blaOXA-7 like	blaOXA-19	blaOXA-19_1_AF043381
Beta-lactam	blaOXA-63 like	blaOXA-192	blaOXA-192_1_JF273470
Beta-lactam	blaOXA-61 like	blaOXA-193	blaOXA-193_1_CP013032
Beta-lactam	blaOXA-51 like	blaOXA-194	blaOXA-194_1_HQ425492
Beta-lactam	blaOXA-51 like	blaOXA-195	blaOXA-195_1_HQ425493
Beta-lactam	blaOXA-51 like	blaOXA-196	blaOXA-196_1_HQ425494
Beta-lactam	blaOXA-51 like	blaOXA-197	blaOXA-197_1_HQ425495
Beta-lactam	blaOXA-198	blaOXA-198	blaOXA-198_1_HQ634775
Beta-lactam	blaOXA-48 like	blaOXA-199	blaOXA-199_1_JN704570
Beta-lactam	blaOXA-2 like	blaOXA-2	blaOXA-2_1_DQ112222
Beta-lactam	blaOXA-2 like	blaOXA-2	blaOXA-2_2_GQ466184
Beta-lactam	blaOXA-20 like	blaOXA-20	blaOXA-20_1_AY307114
Beta-lactam	blaOXA-20 like	blaOXA-20	blaOXA-20_2_AF024602
Beta-lactam	blaOXA-51 like	blaOXA-200	blaOXA-200_1_HQ734811
Beta-lactam	blaOXA-51 like	blaOXA-201	blaOXA-201_1_HQ734812
Beta-lactam	blaOXA-51 like	blaOXA-202	blaOXA-202_1_HQ734813
Beta-lactam	blaOXA-51 like	blaOXA-203	blaOXA-203_1_HQ998857
Beta-lactam	blaOXA-48 like	blaOXA-204	blaOXA-204_1_KP027885
Beta-lactam	blaOXA-46 like	blaOXA-205	blaOXA-205_1_JF800667
Beta-lactam	blaOXA-51 like	blaOXA-206	blaOXA-206_1_AB634250
Beta-lactam	blaOXA-24 like	blaOXA-207	blaOXA-207_1_LLFS01000355
Beta-lactam	blaOXA-51 like	blaOXA-208	blaOXA-208_1_KF305665
Beta-lactam	blaOXA-209	blaOXA-209	blaOXA-209_1_JF268688
Beta-lactam	blaOXA-2 like	blaOXA-21	blaOXA-21_1_AB626885
Beta-lactam	blaOXA-2 like	blaOXA-210	blaOXA-210_1_JF795487
Beta-lactam	blaOXA-211 like	blaOXA-211	blaOXA-211_1_JN861779
Beta-lactam	blaOXA-211 like	blaOXA-212	blaOXA-212_1_JN861780
Beta-lactam	blaOXA-213 like	blaOXA-213	blaOXA-213_1_JN861781
Beta-lactam	blaOXA-214 like	blaOXA-214	blaOXA-214_1_JN861782
Beta-lactam	blaOXA-214 like	blaOXA-215	blaOXA-215_1_JN861783
Beta-lactam	blaOXA-51 like	blaOXA-216	blaOXA-216_1_FR865168
Beta-lactam	blaOXA-51 like	blaOXA-217	blaOXA-217_1_JN603240
Beta-lactam	blaOXA-51 like	blaOXA-219	blaOXA-219_1_JN215211
Beta-lactam	blaOXA-22	blaOXA-22	blaOXA-22_1_AF064820
Beta-lactam	blaOXA-51 like	blaOXA-223	blaOXA-223_1_JN248564
Beta-lactam	blaOXA-1 like	blaOXA-224	blaOXA-224_1_JN412067
Beta-lactam	blaOXA-23 like	blaOXA-225	blaOXA-225_1_JN638887
Beta-lactam	blaOXA-2 like	blaOXA-226	blaOXA-226_1_FJ617207
Beta-lactam	blaOXA-228 like	blaOXA-228	blaOXA-228_1_JQ422053
Beta-lactam	blaOXA-228 like	blaOXA-229	blaOXA-229_1_JQ422052
Beta-lactam	blaOXA-23 like	blaOXA-23	blaOXA-23_1_AY795964
Beta-lactam	blaOXA-228 like	blaOXA-230	blaOXA-230_1_JQ422054
Beta-lactam	blaOXA-143 like	blaOXA-231	blaOXA-231_1_JQ326200
Beta-lactam	blaOXA-48 like	blaOXA-232	blaOXA-232_1_JX423831
Beta-lactam	blaOXA-7 like	blaOXA-233	blaOXA-233_1_KJ657570
Beta-lactam	blaOXA-51 like	blaOXA-234	blaOXA-234_1_NG_050607
Beta-lactam	blaOXA-235 like	blaOXA-235	blaOXA-235_1_JQ820240
Beta-lactam	blaOXA-235 like	blaOXA-236	blaOXA-236_1_JQ820242
Beta-lactam	blaOXA-235 like	blaOXA-237	blaOXA-237_1_JQ820241
Beta-lactam	blaOXA-23 like	blaOXA-239	blaOXA-239_1_JQ837239
Beta-lactam	blaOXA-24 like	blaOXA-24	blaOXA-24_1_AJ239129
Beta-lactam	blaOXA-7 like	blaOXA-240	blaOXA-240_1_JX089628
Beta-lactam	blaOXA-51 like	blaOXA-241	blaOXA-241_1_JX025021
Beta-lactam	blaOXA-51 like	blaOXA-242	blaOXA-242_1_JX025022
Beta-lactam	blaOXA-243 like	blaOXA-243	blaOXA-243_1_AFRQ01000031
Beta-lactam	blaOXA-48 like	blaOXA-244	blaOXA-244_1_KP659189
Beta-lactam	blaOXA-48 like	blaOXA-245	blaOXA-245_1_JX438001
Beta-lactam	blaOXA-7 like	blaOXA-246	blaOXA-246_1_EU886980
Beta-lactam	blaOXA-48 like	blaOXA-247	blaOXA-247_1_JX893517
Beta-lactam	blaOXA-51 like	blaOXA-248	blaOXA-248_1_HE963769
Beta-lactam	blaOXA-51 like	blaOXA-249	blaOXA-249_1_HE963770
Beta-lactam	blaOXA-24 like	blaOXA-25	blaOXA-25_1_AF201826
Beta-lactam	blaOXA-51 like	blaOXA-250	blaOXA-250_1_HE963771
Beta-lactam	blaOXA-7 like	blaOXA-251	blaOXA-251_1_JN118546
Beta-lactam	blaOXA-48 like	blaOXA-252	blaOXA-252_1_NG_050608
Beta-lactam	blaOXA-143 like	blaOXA-253	blaOXA-253_1_KC479324
Beta-lactam	blaOXA-51 like	blaOXA-254	blaOXA-254_1_AB781687
Beta-lactam	blaOXA-143 like	blaOXA-255	blaOXA-255_1_KC479325
Beta-lactam	blaOXA-7 like	blaOXA-256	blaOXA-256_1_HE616889
Beta-lactam	blaOXA-228 like	blaOXA-257	blaOXA-257_1_KC567681
Beta-lactam	blaOXA-258	blaOXA-258	blaOXA-258_1_HE614014
Beta-lactam	blaOXA-51 like	blaOXA-259	blaOXA-259_1_KF057028
Beta-lactam	blaOXA-24 like	blaOXA-26	blaOXA-26_1_AF201827
Beta-lactam	blaOXA-51 like	blaOXA-260	blaOXA-260_1_APOR01000009
Beta-lactam	blaOXA-51 like	blaOXA-261	blaOXA-261_1_APQV01000009
Beta-lactam	blaOXA-51 like	blaOXA-262	blaOXA-262_1_APRA01000005
Beta-lactam	blaOXA-51 like	blaOXA-263	blaOXA-263_1_APQY01000006
Beta-lactam	blaOXA-214 like	blaOXA-264	blaOXA-264_1_APQQ01000012
Beta-lactam	blaOXA-214 like	blaOXA-265	blaOXA-265_1_APQR01000003
Beta-lactam	blaOXA-266	blaOXA-266	blaOXA-266_1_APPO01000008
Beta-lactam	blaOXA-213 like	blaOXA-267	blaOXA-267_1_APQH01000006
Beta-lactam	blaOXA-213 like	blaOXA-268	blaOXA-268_1_APOE01000008
Beta-lactam	blaOXA-213 like	blaOXA-269	blaOXA-269_1_APQJ01000007
Beta-lactam	blaOXA-23 like	blaOXA-27	blaOXA-27_1_AF201828
Beta-lactam	blaOXA-270 like	blaOXA-270	blaOXA-270_1_APQM01000006
Beta-lactam	blaOXA-271	blaOXA-271	blaOXA-271_1_APQO01000006
Beta-lactam	blaOXA-270 like	blaOXA-272	blaOXA-272_1_LSAL01000001
Beta-lactam	blaOXA-270 like	blaOXA-273	blaOXA-273_1_APQN01000012
Beta-lactam	blaOXA-274/275	blaOXA-274	blaOXA-274_1_APOS01000038
Beta-lactam	blaOXA-274/275	blaOXA-275	blaOXA-275_1_APPJ01000001
Beta-lactam	blaOXA-235 like	blaOXA-276	blaOXA-276_1_APPI01000013
Beta-lactam	blaOXA-235 like	blaOXA-277	blaOXA-277_1_APPQ01000011
Beta-lactam	blaOXA-235 like	blaOXA-278	blaOXA-278_1_KC771279
Beta-lactam	blaOXA-279 like	blaOXA-279	blaOXA-279_1_APOM01000058
Beta-lactam	blaOXA-7 like	blaOXA-28	blaOXA-28_1_AF231133
Beta-lactam	blaOXA-211 like	blaOXA-280	blaOXA-280_1_APPZ01000001
Beta-lactam	blaOXA-211 like	blaOXA-281	blaOXA-281_1_APON01000041
Beta-lactam	blaOXA-134 like	blaOXA-282	blaOXA-282_1_APQS01000019
Beta-lactam	blaOXA-134 like	blaOXA-283	blaOXA-283_1_AYHO01000005
Beta-lactam	blaOXA-134 like	blaOXA-284	blaOXA-284_1_APRU01000004
Beta-lactam	blaOXA-134 like	blaOXA-285	blaOXA-285_1_APRY01000059
Beta-lactam	blaOXA-286 like	blaOXA-286	blaOXA-286_1_APOI01000030
Beta-lactam	blaOXA-286 like	blaOXA-287	blaOXA-287_1_NG_050609
Beta-lactam	blaOXA-288	blaOXA-288	blaOXA-288_1_APRN01000033
Beta-lactam	blaOXA-279 like	blaOXA-289	blaOXA-289_1_APRM01000005
Beta-lactam	blaOXA-29	blaOXA-29	blaOXA-29_1_AJ400619
Beta-lactam	blaOXA-279 like	blaOXA-290	blaOXA-290_1_APOK01000044
Beta-lactam	blaOXA-291 like	blaOXA-291	blaOXA-291_1_APRL01000010
Beta-lactam	blaOXA-291 like	blaOXA-292	blaOXA-292_1_APRO01000007
Beta-lactam	blaOXA-291 like	blaOXA-293	blaOXA-293_1_NG_050610
Beta-lactam	BlaOXA-294/295	blaOXA-294	blaOXA-294_1_APPC01000015
Beta-lactam	BlaOXA-294/295	blaOXA-295	blaOXA-295_1_APRW01000016
Beta-lactam	blaOXA-296	blaOXA-296	blaOXA-296_1_APOH01000009
Beta-lactam	blaOXA-297/298	blaOXA-297	blaOXA-297_1_APRR01000006
Beta-lactam	blaOXA-297/298	blaOXA-298	blaOXA-298_1_APSA01000003
Beta-lactam	blaOXA-299	blaOXA-299	blaOXA-299_1_APQD01000016
Beta-lactam	blaOXA-2 like	blaOXA-3	blaOXA-3_1_L07945
Beta-lactam	blaOXA-300/301	blaOXA-300	blaOXA-300_1_APPK01000054
Beta-lactam	blaOXA-300/301	blaOXA-301	blaOXA-301_1_APQG01000050
Beta-lactam	blaOXA-302	blaOXA-302	blaOXA-302_1_APRT01000004
Beta-lactam	blaOXA-286 like	blaOXA-303	blaOXA-303_1_APSD01000035
Beta-lactam	blaOXA-213 like	blaOXA-304	blaOXA-304_1_APSC01000007
Beta-lactam	blaOXA-305	blaOXA-305	blaOXA-305_1_APPF01000021
Beta-lactam	blaOXA-306	blaOXA-306	blaOXA-306_1_APSB01000022
Beta-lactam	blaOXA-307	blaOXA-307	blaOXA-307_1_NG_050611
Beta-lactam	blaOXA-308	blaOXA-308	blaOXA-308_1_APPN01000080
Beta-lactam	blaOXA-211 like	blaOXA-309	blaOXA-309_1_HF947514
Beta-lactam	blaOXA-1 like	blaOXA-31	blaOXA-31_1_AF294653
Beta-lactam	blaOXA-51 like	blaOXA-312	blaOXA-312_1_KF057029
Beta-lactam	blaOXA-51 like	blaOXA-313	blaOXA-313_1_KF057030
Beta-lactam	blaOXA-51 like	blaOXA-314	blaOXA-314_1_KF057031
Beta-lactam	blaOXA-51 like	blaOXA-315	blaOXA-315_1_KF057032
Beta-lactam	blaOXA-51 like	blaOXA-316	blaOXA-316_1_KF057033
Beta-lactam	blaOXA-51 like	blaOXA-317	blaOXA-317_1_KF057034
Beta-lactam	blaOXA-2 like	blaOXA-32	blaOXA-32_1_AF315351
Beta-lactam	blaOXA-1 like	blaOXA-320	blaOXA-320_1_KF151169
Beta-lactam	blaOXA-213 like	blaOXA-322	blaOXA-322_1_KF203096
Beta-lactam	blaOXA-213 like	blaOXA-323	blaOXA-323_1_KF203097
Beta-lactam	blaOXA-213 like	blaOXA-324	blaOXA-324_1_KF203098
Beta-lactam	blaOXA-213 like	blaOXA-325	blaOXA-325_1_KF203099
Beta-lactam	blaOXA-213 like	blaOXA-326	blaOXA-326_1_KF203100
Beta-lactam	blaOXA-213 like	blaOXA-327	blaOXA-327_1_KF203101
Beta-lactam	blaOXA-213 like	blaOXA-328	blaOXA-328_1_KF203102
Beta-lactam	blaOXA-213 like	blaOXA-329	blaOXA-329_1_KF203103
Beta-lactam	blaOXA-213 like	blaOXA-330	blaOXA-330_1_KF203104
Beta-lactam	blaOXA-213 like	blaOXA-331	blaOXA-331_1_KF203105
Beta-lactam	blaOXA-213 like	blaOXA-332	blaOXA-332_1_KF203106
Beta-lactam	blaOXA-211 like	blaOXA-333	blaOXA-333_1_KF203107
Beta-lactam	blaOXA-211 like	blaOXA-334	blaOXA-334_1_KF203108
Beta-lactam	blaOXA-134 like	blaOXA-335	blaOXA-335_1_KF203109
Beta-lactam	blaOXA-51 like	blaOXA-336	blaOXA-336_1_KF048907
Beta-lactam	blaOXA-51 like	blaOXA-337	blaOXA-337_1_KF048908
Beta-lactam	blaOXA-51 like	blaOXA-338	blaOXA-338_1_KF048909
Beta-lactam	blaOXA-51 like	blaOXA-339	blaOXA-339_1_KF048911
Beta-lactam	blaOXA-2 like	blaOXA-34	blaOXA-34_1_AF350424
Beta-lactam	blaOXA-51 like	blaOXA-340	blaOXA-340_1_KF048912
Beta-lactam	blaOXA-51 like	blaOXA-341	blaOXA-341_1_KF048913
Beta-lactam	blaOXA-51 like	blaOXA-342	blaOXA-342_1_KF048915
Beta-lactam	blaOXA-51 like	blaOXA-343	blaOXA-343_1_KF048916
Beta-lactam	blaOXA-51 like	blaOXA-344	blaOXA-344_1_KF048917
Beta-lactam	blaOXA-51 like	blaOXA-345	blaOXA-345_1_KF048918
Beta-lactam	blaOXA-51 like	blaOXA-346	blaOXA-346_1_KF048919
Beta-lactam	blaOXA-347	blaOXA-347	blaOXA-347_1_ACWG01000053
Beta-lactam	blaOXA-213 like	blaOXA-348	blaOXA-348_1_KF297577
Beta-lactam	blaOXA-213 like	blaOXA-349	blaOXA-349_1_KF297578
Beta-lactam	blaOXA-7 like	blaOXA-35	blaOXA-35_1_AF315786
Beta-lactam	blaOXA-213 like	blaOXA-350	blaOXA-350_1_KF297579
Beta-lactam	blaOXA-213 like	blaOXA-351	blaOXA-351_1_KF297580
Beta-lactam	blaOXA-213 like	blaOXA-352	blaOXA-352_1_KF297581
Beta-lactam	blaOXA-213 like	blaOXA-353	blaOXA-353_1_KF297582
Beta-lactam	blaOXA-213 like	blaOXA-354	blaOXA-354_1_KF297583
Beta-lactam	blaOXA-228 like	blaOXA-355	blaOXA-355_1_KF297584
Beta-lactam	blaOXA-228 like	blaOXA-356	blaOXA-356_1_KF297585
Beta-lactam	blaOXA-213 like	blaOXA-357	blaOXA-357_1_KF421160
Beta-lactam	blaOXA-213 like	blaOXA-358	blaOXA-358_1_KF421161
Beta-lactam	blaOXA-213 like	blaOXA-359	blaOXA-359_1_KF421162
Beta-lactam	blaOXA-2 like	blaOXA-36	blaOXA-36_1_AF300985
Beta-lactam	blaOXA-235 like	blaOXA-360	blaOXA-360_1_KF421163
Beta-lactam	blaOXA-134 like	blaOXA-361	blaOXA-361_1_KF460531
Beta-lactam	blaOXA-134 like	blaOXA-362	blaOXA-362_1_KF460532
