Sample	BioProject	BioSample	Accesion number	Partner	Industry_code	Industry_type	Surface	Room	Total_reads	Contigs	MAGs
MASTER_WP4_FFoQSI_3__VB02-23	PRJNA997801	SAMN36690226	SRR25395045	FFOQ	VB02	Cheese_Dairy	Before_ripening	Final_product	96311174	3949	2
MASTER_WP4_FFoQSI_3__VB02-24	PRJNA997801	SAMN36690227	SRR25395044	FFOQ	VB02	Cheese_Dairy	Before_ripening	Final_product	32588488	3842	1
MASTER_WP4_FFoQSI_3__VB02-25	PRJNA997801	SAMN36690228	SRR25395043	FFOQ	VB02	Cheese_Dairy	Before_ripening	Final_product	37782822	3836	2
MASTER_WP4_FFoQSI_3__VB02-26	PRJNA997801	SAMN36690229	SRR25395042	FFOQ	VB02	Cheese_Dairy	Before_ripening	Final_product	55228836	4197	2
MASTER_WP4_FFoQSI_3__VB02-28	PRJNA997801	SAMN36690547	SRR25394785	FFOQ	VB02	Cheese_Dairy	Final_product	Final_product	90016366	5438	4
MASTER_WP4_FFoQSI_3__VB02-29	PRJNA997801	SAMN36690548	SRR25394784	FFOQ	VB02	Cheese_Dairy	Final_product	Final_product	95914562	41967	19
MASTER_WP4_FFoQSI_3__VB02-30	PRJNA997801	SAMN36690549	SRR25394783	FFOQ	VB02	Cheese_Dairy	Final_product	Final_product	147947976	40810	21
MASTER_WP4_FFoQSI_3__VB03-11	PRJNA997821	SAMN36691254	SRR25400149	FFOQ	VB03	Cheese_Dairy	Food_contact	Processing	35501328	8331	6
MASTER_WP4_FFoQSI_3__VB03-12	PRJNA997821	SAMN36691255	SRR25400254	FFOQ	VB03	Cheese_Dairy	Food_contact	Processing	7750	0	0
MASTER_WP4_FFoQSI_3__VB03-46	PRJNA997821	SAMN36691477	SRR25400119	FFOQ	VB03	Cheese_Dairy	Non_food_contact	Cold	129934562	80470	6
MASTER_WP4_FFoQSI_3__VB03-47	PRJNA997821	SAMN36691256	SRR25400253	FFOQ	VB03	Cheese_Dairy	Food_contact	Cold	150106060	88542	23
MASTER_WP4_FFoQSI_3__VB04-01	PRJNA997821	SAMN36691479	SRR25400117	FFOQ	VB04	Cheese_Dairy	Non_food_contact	Processing	1706960	5207	2
MASTER_WP4_FFoQSI_3__VB04-11	PRJNA997821	SAMN36691257	SRR25400252	FFOQ	VB04	Cheese_Dairy	Food_contact	Processing	49050	0	0
MASTER_WP4_FFoQSI_3__VB04-12	PRJNA997821	SAMN36691258	SRR25400251	FFOQ	VB04	Cheese_Dairy	Food_contact	Processing	1386856	978	2
MASTER_WP4_FFoQSI_3__VB04-13	PRJNA997821	SAMN36691259	SRR25400250	FFOQ	VB04	Cheese_Dairy	Food_contact	Processing	207222	160	0
MASTER_WP4_FFoQSI_3__VB04-30	PRJNA997801	SAMN36690557	SRR25394774	FFOQ	VB04	Cheese_Dairy	Final_product	Final_product	61200492	32539	20
MASTER_WP4_FFoQSI_3__VB04-46	PRJNA997821	SAMN36691480	SRR25400116	FFOQ	VB04	Cheese_Dairy	Non_food_contact	Cold	201967002	205917	32
MASTER_WP4_FFoQSI_3__VB04-47	PRJNA997821	SAMN36691260	SRR25400249	FFOQ	VB04	Cheese_Dairy	Food_contact	Cold	227031962	45772	18
MASTER_WP4_FFoQSI_3__VB05-11	PRJNA997821	SAMN36691262	SRR25400247	FFOQ	VB05	Cheese_Dairy	Food_contact	Processing	32644	7	0
MASTER_WP4_FFoQSI_3__VB05-13	PRJNA997821	SAMN36691263	SRR25400164	FFOQ	VB05	Cheese_Dairy	Food_contact	Processing	26836	1	0
MASTER_WP4_FFoQSI_3__VB07-01	PRJNA997821	SAMN36691487	SRR25400321	FFOQ	VB07	Cheese_Dairy	Non_food_contact	Processing	6388602	13927	4
MASTER_WP4_FFoQSI_3__VB07-05	PRJNA997821	SAMN36691488	SRR25400320	FFOQ	VB07	Cheese_Dairy	Non_food_contact	Ripening	44991306	34206	9
MASTER_WP4_FFoQSI_3__VB07-06	PRJNA997821	SAMN36691270	SRR25400156	FFOQ	VB07	Cheese_Dairy	Food_contact	Ripening	29984180	50201	11
MASTER_WP4_FFoQSI_3__VB07-09	PRJNA997821	SAMN36691489	SRR25400319	FFOQ	VB07	Cheese_Dairy	Non_food_contact	Packing	24430270	36583	12
MASTER_WP4_FFoQSI_3__VB07-10	PRJNA997821	SAMN36691271	SRR25400155	FFOQ	VB07	Cheese_Dairy	Food_contact	Packing	88040048	44452	17
MASTER_WP4_FFoQSI_3__VB07-12	PRJNA997821	SAMN36691272	SRR25400153	FFOQ	VB07	Cheese_Dairy	Food_contact	Processing	669434	1834	0
MASTER_WP4_FFoQSI_3__VB07-13	PRJNA997821	SAMN36691273	SRR25400151	FFOQ	VB07	Cheese_Dairy	Food_contact	Processing	695538	1538	1
MASTER_WP4_FFoQSI_3__VB07-20	PRJNA997801	SAMN36690017	SRR25395285	FFOQ	VB07	Cheese_Dairy	Raw_materials	Raw_material	64195992	166933	1
MASTER_WP4_FFoQSI_3__VB07-21	PRJNA997801	SAMN36690018	SRR25395284	FFOQ	VB07	Cheese_Dairy	Raw_materials	Raw_material	32307676	7720	2
MASTER_WP4_FFoQSI_3__VB07-22	PRJNA997801	SAMN36690019	SRR25395283	FFOQ	VB07	Cheese_Dairy	Raw_materials	Raw_material	23428264	25471	8
MASTER_WP4_FFoQSI_3__VB07-23	PRJNA997801	SAMN36690246	SRR25394867	FFOQ	VB07	Cheese_Dairy	Before_ripening	Final_product	119111218	701	1
MASTER_WP4_FFoQSI_3__VB07-24	PRJNA997801	SAMN36690247	SRR25394866	FFOQ	VB07	Cheese_Dairy	Before_ripening	Final_product	96168578	665	1
MASTER_WP4_FFoQSI_3__VB07-25	PRJNA997801	SAMN36690248	SRR25394865	FFOQ	VB07	Cheese_Dairy	Before_ripening	Final_product	32750420	3079	4
MASTER_WP4_FFoQSI_3__VB07-26	PRJNA997801	SAMN36690249	SRR25394864	FFOQ	VB07	Cheese_Dairy	Before_ripening	Final_product	62451918	3308	2
MASTER_WP4_FFoQSI_3__VB07-29	PRJNA997801	SAMN36690566	SRR25395085	FFOQ	VB07	Cheese_Dairy	Final_product	Final_product	21263370	23780	12
MASTER_WP4_FFoQSI_3__VB07-30	PRJNA997801	SAMN36690567	SRR25395084	FFOQ	VB07	Cheese_Dairy	Final_product	Final_product	112704304	36772	22
MASTER_WP4_FFoQSI_3__VB08-29	PRJNA997801	SAMN36690570	SRR25395081	FFOQ	VB08	Cheese_Dairy	Final_product	Final_product	66666556	46962	21
MASTER_WP4_FFoQSI_3__VB08-46	PRJNA997821	SAMN36691491	SRR25400317	FFOQ	VB08	Cheese_Dairy	Non_food_contact	Cold	45681688	47929	9
MASTER_WP4_FFoQSI_3__VB08-47	PRJNA997821	SAMN36691278	SRR25400145	FFOQ	VB08	Cheese_Dairy	Food_contact	Cold	269079688	69412	17
MASTER_WP4_FFoQSI_3__VB09-01	PRJNA997821	SAMN36691493	SRR25400315	FFOQ	VB09	Cheese_Dairy	Non_food_contact	Processing	46008022	71235	19
MASTER_WP4_FFoQSI_3__VB09-05	PRJNA997821	SAMN36691494	SRR25400314	FFOQ	VB09	Cheese_Dairy	Non_food_contact	Ripening	78249522	79238	12
MASTER_WP4_FFoQSI_3__VB09-06	PRJNA997821	SAMN36691279	SRR25400144	FFOQ	VB09	Cheese_Dairy	Food_contact	Ripening	28888838	28199	10
MASTER_WP4_FFoQSI_3__VB09-10	PRJNA997821	SAMN36691280	SRR25400143	FFOQ	VB09	Cheese_Dairy	Food_contact	Packing	179346866	65099	22
MASTER_WP4_FFoQSI_3__VB09-11	PRJNA997821	SAMN36691281	SRR25400142	FFOQ	VB09	Cheese_Dairy	Food_contact	Processing	54664	211	0
MASTER_WP4_FFoQSI_3__VB09-20	PRJNA997801	SAMN36690023	SRR25395278	FFOQ	VB09	Cheese_Dairy	Raw_materials	Raw_material	194301652	669440	5
MASTER_WP4_FFoQSI_3__VB09-21	PRJNA997801	SAMN36690024	SRR25395277	FFOQ	VB09	Cheese_Dairy	Raw_materials	Raw_material	20578404	2564	2
MASTER_WP4_FFoQSI_3__VB09-23	PRJNA997801	SAMN36690254	SRR25394858	FFOQ	VB09	Cheese_Dairy	Before_ripening	Final_product	116850828	3498	3
MASTER_WP4_FFoQSI_3__VB09-24	PRJNA997801	SAMN36690255	SRR25394857	FFOQ	VB09	Cheese_Dairy	Before_ripening	Final_product	58324552	3501	1
MASTER_WP4_FFoQSI_3__VB09-25	PRJNA997801	SAMN36690256	SRR25394856	FFOQ	VB09	Cheese_Dairy	Before_ripening	Final_product	96859518	3802	1
MASTER_WP4_FFoQSI_3__VB09-26	PRJNA997801	SAMN36690257	SRR25394855	FFOQ	VB09	Cheese_Dairy	Before_ripening	Final_product	61084494	3353	1
MASTER_WP4_FFoQSI_3__VB09-27	PRJNA997801	SAMN36690572	SRR25395079	FFOQ	VB09	Cheese_Dairy	Final_product	Final_product	10633428	2331	4
MASTER_WP4_FFoQSI_3__VB09-29	PRJNA997801	SAMN36690573	SRR25395077	FFOQ	VB09	Cheese_Dairy	Final_product	Final_product	61330140	42176	21
MASTER_WP4_FFoQSI_3__VB09-30	PRJNA997801	SAMN36690574	SRR25395076	FFOQ	VB09	Cheese_Dairy	Final_product	Final_product	120223076	48124	26
MASTER_WP4_FFoQSI_3__VB10-11	PRJNA997821	SAMN36691283	SRR25400246	FFOQ	VB10	Cheese_Dairy	Food_contact	Processing	3332	0	0
MASTER_WP4_FFoQSI_3__VB10-24	PRJNA997801	SAMN36690259	SRR25394853	FFOQ	VB10	Cheese_Dairy	Before_ripening	Final_product	88531446	671	2
MASTER_WP4_FFoQSI_3__VB11-11	PRJNA997821	SAMN36691288	SRR25400240	FFOQ	VB11	Cheese_Dairy	Food_contact	Processing	12672	1	0
MASTER_WP4_FFoQSI_3__VB11-12	PRJNA997821	SAMN36691289	SRR25400239	FFOQ	VB11	Cheese_Dairy	Food_contact	Processing	55968	3	0
MASTER_WP4_FFoQSI_3__VB11-13	PRJNA997821	SAMN36691290	SRR25400238	FFOQ	VB11	Cheese_Dairy	Food_contact	Processing	209004	410	0
MASTER_WP4_FFoQSI_3__VB11-24	PRJNA997801	SAMN36690263	SRR25395169	FFOQ	VB11	Cheese_Dairy	Before_ripening	Final_product	134818154	1268	2
MASTER_WP4_FFoQSI_3__VB12-01	PRJNA997821	SAMN36691501	SRR25399959	FFOQ	VB12	Cheese_Dairy	Non_food_contact	Processing	26363168	31688	6
MASTER_WP4_FFoQSI_3__VB12-05	PRJNA997821	SAMN36691502	SRR25399958	FFOQ	VB12	Cheese_Dairy	Non_food_contact	Ripening	54916436	30934	14
MASTER_WP4_FFoQSI_3__VB12-06	PRJNA997821	SAMN36691292	SRR25400236	FFOQ	VB12	Cheese_Dairy	Food_contact	Ripening	24479034	5605	5
MASTER_WP4_FFoQSI_3__VB12-11	PRJNA997821	SAMN36691293	SRR25400235	FFOQ	VB12	Cheese_Dairy	Food_contact	Processing	1961656	4656	2
MASTER_WP4_FFoQSI_3__VB12-12	PRJNA997821	SAMN36691294	SRR25400152	FFOQ	VB12	Cheese_Dairy	Food_contact	Processing	43761504	5211	6
MASTER_WP4_FFoQSI_3__VB12-13	PRJNA997821	SAMN36691295	SRR25399884	FFOQ	VB12	Cheese_Dairy	Food_contact	Processing	30946446	10472	5
MASTER_WP4_FFoQSI_3__VB12-20	PRJNA997801	SAMN36690031	SRR25395270	FFOQ	VB12	Cheese_Dairy	Raw_materials	Raw_material	96418676	502007	1
MASTER_WP4_FFoQSI_3__VB12-21	PRJNA997801	SAMN36690032	SRR25395269	FFOQ	VB12	Cheese_Dairy	Raw_materials	Raw_material	28096760	1023	1
MASTER_WP4_FFoQSI_3__VB12-22	PRJNA997801	SAMN36690033	SRR25395267	FFOQ	VB12	Cheese_Dairy	Raw_materials	Raw_material	89127598	3890	3
MASTER_WP4_FFoQSI_3__VB12-23	PRJNA997801	SAMN36690266	SRR25395166	FFOQ	VB12	Cheese_Dairy	Before_ripening	Final_product	60809350	800	3
MASTER_WP4_FFoQSI_3__VB12-24	PRJNA997801	SAMN36690267	SRR25395165	FFOQ	VB12	Cheese_Dairy	Before_ripening	Final_product	85611326	853	3
MASTER_WP4_FFoQSI_3__VB12-25	PRJNA997801	SAMN36690268	SRR25395164	FFOQ	VB12	Cheese_Dairy	Before_ripening	Final_product	58725126	4788	2
MASTER_WP4_FFoQSI_3__VB12-27	PRJNA997801	SAMN36690584	SRR25395065	FFOQ	VB12	Cheese_Dairy	Final_product	Final_product	62416170	8543	7
MASTER_WP4_FFoQSI_3__VB12-28	PRJNA997801	SAMN36690585	SRR25395064	FFOQ	VB12	Cheese_Dairy	Final_product	Final_product	43631942	4175	3
MASTER_WP4_FFoQSI_3__VB13-01	PRJNA997821	SAMN36691503	SRR25399957	FFOQ	VB13	Cheese_Dairy	Non_food_contact	Processing	62387494	36810	11
MASTER_WP4_FFoQSI_3__VB13-05	PRJNA997821	SAMN36691504	SRR25400303	FFOQ	VB13	Cheese_Dairy	Non_food_contact	Ripening	29491174	26594	16
MASTER_WP4_FFoQSI_3__VB13-06	PRJNA997821	SAMN36691296	SRR25399883	FFOQ	VB13	Cheese_Dairy	Food_contact	Ripening	47417540	31653	18
MASTER_WP4_FFoQSI_3__VB13-09	PRJNA997821	SAMN36691505	SRR25400301	FFOQ	VB13	Cheese_Dairy	Non_food_contact	Packing	139085024	100230	35
MASTER_WP4_FFoQSI_3__VB13-10	PRJNA997821	SAMN36691297	SRR25400233	FFOQ	VB13	Cheese_Dairy	Food_contact	Packing	152487948	30034	22
MASTER_WP4_FFoQSI_3__VB13-11	PRJNA997821	SAMN36691298	SRR25400232	FFOQ	VB13	Cheese_Dairy	Food_contact	Processing	178302	38	0
MASTER_WP4_FFoQSI_3__VB13-12	PRJNA997821	SAMN36691299	SRR25400231	FFOQ	VB13	Cheese_Dairy	Food_contact	Processing	89191444	26058	14
MASTER_WP4_FFoQSI_3__VB13-13	PRJNA997821	SAMN36691300	SRR25400230	FFOQ	VB13	Cheese_Dairy	Food_contact	Processing	10687194	29329	9
MASTER_WP4_FFoQSI_3__VB13-20	PRJNA997801	SAMN36690034	SRR25395266	FFOQ	VB13	Cheese_Dairy	Raw_materials	Raw_material	30348086	11829	2
MASTER_WP4_FFoQSI_3__VB13-21	PRJNA997801	SAMN36690035	SRR25395265	FFOQ	VB13	Cheese_Dairy	Raw_materials	Raw_material	316	0	0
MASTER_WP4_FFoQSI_3__VB13-23	PRJNA997801	SAMN36690269	SRR25395163	FFOQ	VB13	Cheese_Dairy	Before_ripening	Final_product	39226370	1107	3
MASTER_WP4_FFoQSI_3__VB13-24	PRJNA997801	SAMN36690270	SRR25395162	FFOQ	VB13	Cheese_Dairy	Before_ripening	Final_product	122418842	829	2
MASTER_WP4_FFoQSI_3__VB13-25	PRJNA997801	SAMN36690271	SRR25395161	FFOQ	VB13	Cheese_Dairy	Before_ripening	Final_product	70097242	1322	3
MASTER_WP4_FFoQSI_3__VB13-26	PRJNA997801	SAMN36690272	SRR25395160	FFOQ	VB13	Cheese_Dairy	Before_ripening	Final_product	58464728	4316	5
MASTER_WP4_FFoQSI_3__VB13-27	PRJNA997801	SAMN36690588	SRR25395061	FFOQ	VB13	Cheese_Dairy	Final_product	Final_product	2462494	599	3
MASTER_WP4_FFoQSI_3__VB13-28	PRJNA997801	SAMN36690589	SRR25395060	FFOQ	VB13	Cheese_Dairy	Final_product	Final_product	14983324	742	3
MASTER_WP4_FFoQSI_3__VB13-29	PRJNA997801	SAMN36690590	SRR25395059	FFOQ	VB13	Cheese_Dairy	Final_product	Final_product	173334624	34773	26
MASTER_WP4_FFoQSI_3__VB13-30	PRJNA997801	SAMN36690591	SRR25395319	FFOQ	VB13	Cheese_Dairy	Final_product	Final_product	88732334	21787	22
MASTER_WP4_FFoQSI_3__VB14-01	PRJNA997821	SAMN36691506	SRR25400300	FFOQ	VB14	Cheese_Dairy	Non_food_contact	Processing	35302484	60676	5
MASTER_WP4_FFoQSI_3__VB14-05	PRJNA997821	SAMN36691507	SRR25399972	FFOQ	VB14	Cheese_Dairy	Non_food_contact	Ripening	162764242	98049	23
MASTER_WP4_FFoQSI_3__VB14-06	PRJNA997821	SAMN36691301	SRR25400229	FFOQ	VB14	Cheese_Dairy	Food_contact	Ripening	258205114	153804	54
MASTER_WP4_FFoQSI_3__VB14-09	PRJNA997821	SAMN36691508	SRR25399970	FFOQ	VB14	Cheese_Dairy	Non_food_contact	Packing	49317048	55967	13
MASTER_WP4_FFoQSI_3__VB14-10	PRJNA997821	SAMN36691302	SRR25400226	FFOQ	VB14	Cheese_Dairy	Food_contact	Packing	141208976	49970	17
MASTER_WP4_FFoQSI_3__VB14-11	PRJNA997821	SAMN36691303	SRR25400225	FFOQ	VB14	Cheese_Dairy	Food_contact	Processing	104908642	153053	39
MASTER_WP4_FFoQSI_3__VB14-12	PRJNA997821	SAMN36691304	SRR25400224	FFOQ	VB14	Cheese_Dairy	Food_contact	Processing	61787794	91946	21
MASTER_WP4_FFoQSI_3__VB14-13	PRJNA997821	SAMN36691305	SRR25400222	FFOQ	VB14	Cheese_Dairy	Food_contact	Processing	5007334	9927	5
MASTER_WP4_FFoQSI_3__VB14-20	PRJNA997801	SAMN36690036	SRR25395264	FFOQ	VB14	Cheese_Dairy	Raw_materials	Raw_material	139222046	710137	0
MASTER_WP4_FFoQSI_3__VB14-21	PRJNA997801	SAMN36690037	SRR25394932	FFOQ	VB14	Cheese_Dairy	Raw_materials	Raw_material	110690084	1575	1
MASTER_WP4_FFoQSI_3__VB14-22	PRJNA997801	SAMN36690038	SRR25394931	FFOQ	VB14	Cheese_Dairy	Raw_materials	Raw_material	104237118	62295	27
MASTER_WP4_FFoQSI_3__VB14-23	PRJNA997801	SAMN36690273	SRR25395158	FFOQ	VB14	Cheese_Dairy	Before_ripening	Final_product	45018	11	0
MASTER_WP4_FFoQSI_3__VB14-24	PRJNA997801	SAMN36690274	SRR25395157	FFOQ	VB14	Cheese_Dairy	Before_ripening	Final_product	36009696	718	2
MASTER_WP4_FFoQSI_3__VB14-25	PRJNA997801	SAMN36690275	SRR25395156	FFOQ	VB14	Cheese_Dairy	Before_ripening	Final_product	171074740	7602	4
MASTER_WP4_FFoQSI_3__VB14-26	PRJNA997801	SAMN36690276	SRR25395155	FFOQ	VB14	Cheese_Dairy	Before_ripening	Final_product	27086124	2785	3
MASTER_WP4_FFoQSI_3__VB14-27	PRJNA997801	SAMN36690593	SRR25395316	FFOQ	VB14	Cheese_Dairy	Final_product	Final_product	25666980	1727	3
MASTER_WP4_FFoQSI_3__VB14-28	PRJNA997801	SAMN36690594	SRR25395315	FFOQ	VB14	Cheese_Dairy	Final_product	Final_product	20366152	1322	1
MASTER_WP4_FFoQSI_3__VB15-11	PRJNA997821	SAMN36691307	SRR25399892	FFOQ	VB15	Cheese_Dairy	Food_contact	Processing	85708	19	0
MASTER_WP4_FFoQSI_3__VB15-12	PRJNA997821	SAMN36691308	SRR25399890	FFOQ	VB15	Cheese_Dairy	Food_contact	Processing	42922	4	0
MASTER_WP4_FFoQSI_3__VB15-13	PRJNA997821	SAMN36691309	SRR25399889	FFOQ	VB15	Cheese_Dairy	Food_contact	Processing	22180	2	0
MASTER_WP4_FFoQSI_3__VB15-29	PRJNA997821	SAMN36691312	SRR25399867	FFOQ	VB15	Cheese_Dairy	Final_product	Final_product	162839708	40716	22
MASTER_WP4_FFoQSI_3__VB16-11	PRJNA997821	SAMN36691312	SRR25399867	FFOQ	VB16	Cheese_Dairy	Food_contact	Processing	118892472	20551	18
MASTER_WP4_FFoQSI_3__VB16-46	PRJNA997821	SAMN36691513	SRR25399965	FFOQ	VB16	Cheese_Dairy	Non_food_contact	Cold	10702594	18641	10
MASTER_WP4_FFoQSI_3__VB16-47	PRJNA997821	SAMN36691314	SRR25399865	FFOQ	VB16	Cheese_Dairy	Food_contact	Cold	105154328	87272	30
MASTER_WP4_MATIS_1__S1-01	PRJEB62794	SAMEA113568578	ERR11641206	MATIS	S1	Processed_fish	Non_food_contact	Processing	228650921	288865	40
MASTER_WP4_MATIS_1__S1-02	PRJEB62794	SAMEA113568579	ERR11641208	MATIS	S1	Processed_fish	Food_contact	Processing	23195736	50889	4
MASTER_WP4_MATIS_1__S1-03	PRJEB62794	SAMEA113568580	ERR11641220	MATIS	S1	Processed_fish	Non_food_contact	Cold	24875204	48458	2
MASTER_WP4_MATIS_1__S1-04	PRJEB62794	SAMEA113568581	ERR11641221	MATIS	S1	Processed_fish	Food_contact	Cold	40321823	68678	9
MASTER_WP4_MATIS_1__S1-09	PRJEB62794	SAMEA113568582	ERR11641222	MATIS	S1	Processed_fish	Non_food_contact	Packing	25906593	68913	7
MASTER_WP4_MATIS_1__S1-10	PRJEB62794	SAMEA113568583	ERR11641275	MATIS	S1	Processed_fish	Food_contact	Packing	2589362	929	0
MASTER_WP4_MATIS_1__S1-16	PRJEB62794	SAMEA113568584	ERR11641223	MATIS	S1	Processed_fish	Raw_materials	Raw_material	57647792	172347	1
MASTER_WP4_MATIS_1__S1-17	PRJEB62794	SAMEA113568585	ERR11641276	MATIS	S1	Processed_fish	Raw_materials	Raw_material	16777516	42668	1
MASTER_WP4_MATIS_1__S1-18	PRJEB62794	SAMEA113568586	ERR11641224	MATIS	S1	Processed_fish	Final_product	Final_product	10321008	18853	0
MASTER_WP4_MATIS_1__S1-19	PRJEB62794	SAMEA113568587	ERR11641277	MATIS	S1	Processed_fish	Final_product	Final_product	21600769	113854	0
MASTER_WP4_MATIS_1__S1-40	PRJEB62794	SAMEA113568589	ERR11641272	MATIS	S1	Processed_fish	Food_contact	Water_ice	62382429	126989	8
MASTER_WP4_MATIS_1__S1-41	PRJEB62794	SAMEA113568590	ERR11641213	MATIS	S1	Processed_fish	Food_contact	Delivery	48930125	123759	10
MASTER_WP4_MATIS_1__S1-42	PRJEB62794	SAMEA113568591	ERR11641216	MATIS	S1	Processed_fish	Non_food_contact	Delivery	31499248	76949	9
MASTER_WP4_MATIS_1__S2-01	PRJEB62794	SAMEA113568592	ERR11641218	MATIS	S2	Processed_fish	Non_food_contact	Processing	64017593	111758	9
MASTER_WP4_MATIS_1__S2-02	PRJEB62794	SAMEA113568593	ERR11641226	MATIS	S2	Processed_fish	Food_contact	Processing	12312097	33207	3
MASTER_WP4_MATIS_1__S2-03	PRJEB62794	SAMEA113568594	ERR11641278	MATIS	S2	Processed_fish	Non_food_contact	Cold	37124991	153988	5
MASTER_WP4_MATIS_1__S2-04	PRJEB62794	SAMEA113568595	ERR11641273	MATIS	S2	Processed_fish	Food_contact	Cold	18387863	40661	1
MASTER_WP4_MATIS_1__S2-09	PRJEB62794	SAMEA113568596	ERR11641215	MATIS	S2	Processed_fish	Non_food_contact	Packing	63488590	102455	10
MASTER_WP4_MATIS_1__S2-16	PRJEB62794	SAMEA113568597	ERR11641217	MATIS	S2	Processed_fish	Raw_materials	Raw_material	39989345	125069	1
MASTER_WP4_MATIS_1__S2-17	PRJEB62794	SAMEA113568598	ERR11641219	MATIS	S2	Processed_fish	Raw_materials	Raw_material	37024834	72912	1
MASTER_WP4_MATIS_1__S2-18	PRJEB62794	SAMEA113568599	ERR11641227	MATIS	S2	Processed_fish	Final_product	Final_product	28475052	141359	0
MASTER_WP4_MATIS_1__S2-19	PRJEB62794	SAMEA113568600	ERR11641279	MATIS	S2	Processed_fish	Final_product	Final_product	37186783	150510	0
MASTER_WP4_MATIS_1__S2-41	PRJEB62794	SAMEA113568602	ERR11641274	MATIS	S2	Processed_fish	Food_contact	Delivery	29412936	148105	0
MASTER_WP4_MATIS_1__S2-42	PRJEB62794	SAMEA113568603	ERR11641280	MATIS	S2	Processed_fish	Non_food_contact	Delivery	39420840	108554	7
MASTER_WP4_MATIS_1__S3-01	PRJEB62794	SAMEA113568606	ERR11641283	MATIS	S3	Processed_fish	Non_food_contact	Processing	193718	10	0
MASTER_WP4_MATIS_1__S3-02	PRJEB62794	SAMEA113568607	ERR11641284	MATIS	S3	Processed_fish	Food_contact	Processing	17506123	19530	3
MASTER_WP4_MATIS_1__S3-03	PRJEB62794	SAMEA113568608	ERR11641285	MATIS	S3	Processed_fish	Non_food_contact	Cold	13618710	39784	2
MASTER_WP4_MATIS_1__S3-04	PRJEB62794	SAMEA113568609	ERR11641286	MATIS	S3	Processed_fish	Food_contact	Cold	19660402	49578	2
MASTER_WP4_MATIS_1__S3-10	PRJEB62794	SAMEA113568610	ERR11641471	MATIS	S3	Processed_fish	Food_contact	Packing	31371851	43987	3
MASTER_WP4_MATIS_1__S3-16	PRJEB62794	SAMEA113568611	ERR11641472	MATIS	S3	Processed_fish	Raw_materials	Raw_material	20308702	4277	0
MASTER_WP4_MATIS_1__S3-17	PRJEB62794	SAMEA113568612	ERR11641473	MATIS	S3	Processed_fish	Raw_materials	Raw_material	17288905	2407	0
MASTER_WP4_MATIS_1__S3-18	PRJEB62794	SAMEA113568613	ERR11641474	MATIS	S3	Processed_fish	Final_product	Final_product	13305923	1196	0
MASTER_WP4_MATIS_1__S3-19	PRJEB62794	SAMEA113568614	ERR11641475	MATIS	S3	Processed_fish	Final_product	Final_product	9498357	1868	1
MASTER_WP4_MATIS_1__S3-40	PRJEB62794	SAMEA113568616	ERR11641694	MATIS	S3	Processed_fish	Food_contact	Water_ice	35051239	75883	8
MASTER_WP4_MATIS_1__S3-42	PRJEB62794	SAMEA113568617	ERR11641695	MATIS	S3	Processed_fish	Non_food_contact	Delivery	25454576	38507	1
MASTER_WP4_MATIS_1__S4-01	PRJEB62794	SAMEA113568619	ERR11641881	MATIS	S4	Processed_fish	Non_food_contact	Processing	79315552	286398	12
MASTER_WP4_MATIS_1__S4-02	PRJEB62794	SAMEA113568620	ERR11641947	MATIS	S4	Processed_fish	Food_contact	Processing	39100433	78061	12
MASTER_WP4_MATIS_1__S4-03	PRJEB62794	SAMEA113568621	ERR11642211	MATIS	S4	Processed_fish	Non_food_contact	Cold	25249122	56876	6
MASTER_WP4_MATIS_1__S4-04	PRJEB62794	SAMEA113568622	ERR11642229	MATIS	S4	Processed_fish	Food_contact	Cold	16481862	33336	4
MASTER_WP4_MATIS_1__S4-09	PRJEB62794	SAMEA113568623	ERR11642232	MATIS	S4	Processed_fish	Non_food_contact	Packing	21716274	52521	7
MASTER_WP4_MATIS_1__S4-16	PRJEB62794	SAMEA113568624	ERR11642233	MATIS	S4	Processed_fish	Raw_materials	Raw_material	13296882	22981	1
MASTER_WP4_MATIS_1__S4-17	PRJEB62794	SAMEA113568625	ERR11642235	MATIS	S4	Processed_fish	Raw_materials	Raw_material	21361505	59244	1
MASTER_WP4_MATIS_1__S4-18	PRJEB62794	SAMEA113568626	ERR11642240	MATIS	S4	Processed_fish	Final_product	Final_product	24223212	121567	0
MASTER_WP4_MATIS_1__S4-19	PRJEB62794	SAMEA113568627	ERR11642242	MATIS	S4	Processed_fish	Final_product	Final_product	53578409	161055	0
MASTER_WP4_MATIS_1__S4-42	PRJEB62794	SAMEA113568629	ERR11642250	MATIS	S4	Processed_fish	Non_food_contact	Delivery	28286912	74832	5
MASTER_WP4_MATIS_1__S5-01	PRJEB62794	SAMEA113568632	ERR11642280	MATIS	S5	Processed_fish	Non_food_contact	Processing	28661996	52521	7
MASTER_WP4_MATIS_1__S5-02	PRJEB62794	SAMEA113568633	ERR11642305	MATIS	S5	Processed_fish	Food_contact	Processing	36122522	50827	7
MASTER_WP4_MATIS_1__S5-03	PRJEB62794	SAMEA113568634	ERR11642596	MATIS	S5	Processed_fish	Non_food_contact	Cold	19993548	71302	12
MASTER_WP4_MATIS_1__S5-04	PRJEB62794	SAMEA113568635	ERR11642600	MATIS	S5	Processed_fish	Food_contact	Cold	21127124	38168	4
