Sample Reads Reads_HQ SSU.rRNA.alignment.rate LSU.rRNA.alignment.rate Bacterial_Markers.alignment.rate total.enrichmnet.score
VB-15-M9_R1 47631545 47631545 0.1476017626554 0.264507481334061 0.590684177890933 0.49947822892504
VB-16-AG_R1 51991809 51991809 0.150617955993799 0.273260351452668 0.606609014123744 0.483479317844045
VB-16-BD_R1 51505540 51505540 0.181662011504005 0.32420590095745 0.526221062821592 0.407505625048753
VB-16-M13_R1 60578272 60578272 0.184184850964385 0.336346668983889 0.629925528413884 0.392796303627102
VB-16-M14_R1 41313381 41313381 0.268934658240632 0.485007508826257 0.239227576169571 0.272399346216076
VB-16-M15_R1 62888701 62888701 0.172310762151058 0.319159080738526 0.637364095022411 0.413949457456914
VB-16-M16_R1 69523217 69523217 0.194280422898152 0.352184508377971 0.583487096116395 0.375132140032607
VB01-1_R1 11353407 11353407 0.339395918775747 0.567926438292928 0.738016350510468 0.224610822041477
VB01-10_R1 10684814 10684814 0.149118178379146 0.265750999502659 0.60485844676379 0.497141040151905
VB01-11_R1 107570 107570 0.110625639118713 0.279817793064981 0.389513804964209 0.472149132716086
VB01-12_R1 2558475 2558475 0.218294100978122 0.482787598080888 0.829283069015722 0.273651868522159
VB01-13_R1 5349756 5349756 0.381755728672485 0.956024910294974 0.630795124114072 0.13819276766899
VB01-20_R1 10553992 10553992 0.004604892632096 0.004633317895257 0.004405915789968 16.5545654164459
VB01-21_R1 13150206 13150206 0.033155374143949 0.065687183911796 0.061641619910745 2.01128622733415
VB01-22_R1 499297 499297 0.268978183325756 0.519129896634668 0.720212618942233 0.254494547839796
VB01-23_R1 3189939 3189939 0.723336715843156 1.53517042175415 1.167044260094 0.086059323735015
VB01-24_R1 14620121 14620121 0.701704178782104 1.49356493013977 1.17452516295864 0.088456635294588
VB01-25_R1 11034032 11034032 0.706142595925044 1.49543702610252 1.17247258300502 0.088345898896516
VB01-26_R1 10150580 10150580 0.727918995761818 1.55055179112918 1.19863101418835 0.085205621037623
VB01-27_R1 5953913 5953913 0.631702209958392 1.36515263155508 1.30772821168196 0.096777257912666
VB01-28_R1 3113369 3113369 0.645088969537501 1.39154722745682 1.30620559271966 0.094941605794878
VB01-29_R1 8500139 8500139 0.114362835713628 0.216525870929875 0.571720062460155 0.610161398944089
VB01-30_R1 15917251 15917251 0.109742567984886 0.210563997514395 0.563124876274176 0.627437405604574
VB01-5_R1 5170001 5170001 0.196421625450363 0.357369369947897 0.670348032814694 0.36968956890016
VB01-6_R1 9659901 9659901 0.1128479474065 0.210964894981843 0.519611950474441 0.626245083692862
VB01-9_R1 12166188 12166188 0.116379921138815 0.313598639113583 0.4199836464799 0.421289227171387
VB02-01_R1 19684494 19684494 0.080428788263493 0.147247879473051 0.525997772663092 0.897233486736489
VB02-05_R1 60399812 60399812 0.129848086282123 0.231876549549525 0.61924033803284 0.569767527465912
VB02-06_R1 26762051 26762051 0.12546870940497 0.239398691826721 0.567594763196588 0.551864871549868
VB02-09_R1 32903748 32903748 0.141227072368777 0.250895429906648 0.614793184046997 0.526576862573053
VB02-10_R1 24971563 24971563 0.104927352765223 0.192350795182504 0.586763431668254 0.686847840627887
VB02-11_R1 15572 15572 0.134857436424351 0.276136655535577 0.622912920626766 0.478443284025139
VB02-12_R1 47289 47289 0.473683097549113 0.812028167227051 0.672460825984901 0.160934592575026
VB02-13_R1 95318 95318 0.260181707547368 0.390272561321052 0.569672045154116 0.292995218735216
VB02-14_R1 10903 10903 0.321012565348986 0.623681555535174 0.761258369256168 0.211832027324895
VB02-15_R1 14020 14020 0.442225392296719 0.791726105563481 0.763195435092725 0.16687049648329
VB02-20_R1 25007652 25007652 0.003171029411318 0.001939406386493 0.002687177508708 24.0401416781761
VB02-21_R1 25591152 25591152 0.386426527418539 0.685260280584477 0.652381729435236 0.192796419196331
VB02-22_R1 1413881 1413881 0.274775599926726 0.514611908640119 0.705787827971378 0.256728859352052
VB02-23_R1 47922870 47922870 0.535289309676153 0.946531374268695 0.928736112841322 0.139578815774844
VB02-24_R1 16182478 16182478 0.539083074915968 0.956967159170555 0.892471474393477 0.13805670032467
VB02-25_R1 18767345 18767345 0.59227344091559 1.06068279769994 0.926822627281589 0.124557246144322
VB02-26_R1 27344046 27344046 0.543302918668291 0.988361415132201 0.83895411820182 0.133671475121769
VB02-28_R1 44885120 44885120 0.48412926154592 0.916444024211141 0.896557701082229 0.144161263343806
VB02-29_R1 47819963 47819963 0.173421296875533 0.323162107005394 0.627949042955136 0.408821843434616
VB02-30_R1 73730582 73730582 0.179848031038193 0.333953691020641 0.622441851876335 0.395610924108619
VB03-1_R1 6214187 6214187 0.384426796296925 0.608188971461593 0.674923364874601 0.198300422988367
VB03-10_R1 5960530 5960530 0.187466550793302 0.358810374245243 0.649807986873651 0.368204873095058
VB03-11_R1 17697416 17697416 0.127476237208867 0.245047073538871 0.726930982466593 0.539144281162789
VB03-12_R1 3865 3865 0.336351875808538 0.802069857697283 1.16429495472186 0.164718480623945
VB03-20_R1 6911423 6911423 0.005975614573149 0.00730674421172 0.006988430602497 12.7571809360465
VB03-21_R1 8558836 8558836 0.091729763252854 0.184639593514819 0.186812786224669 0.715533032754193
VB03-23_R1 5252268 5252268 0.388765386686285 0.878287246576146 0.76138536723564 0.150424281838534
VB03-24_R1 6192845 6192845 0.398233768163098 0.876156273893501 0.827002774976606 0.150790141269044
VB03-25_R1 7715914 7715914 0.355823043128786 0.780374172133075 0.708600432819754 0.169297925318357
VB03-26_R1 3290317 3290317 0.363521204795769 0.789711143333606 0.761841488221348 0.16729626956568
VB03-27_R1 9969331 9969331 0.659964043725702 1.47288719774677 1.21337128840441 0.089698470131502
VB03-28_R1 12082797 12082797 0.67015940100624 1.48839709878433 1.19833181009331 0.088763763663654
VB03-29_R1 13047704 13047704 0.150961425856994 0.281589772422796 0.614100381185839 0.469178007345358
VB03-30_R1 12343243 12343243 0.142661049450294 0.266664117363646 0.621911113635209 0.495438717515922
VB03-46_R1 64838495 64838495 0.31760607645196 0.565929236944812 0.560495736367724 0.233449201224152
VB03-47_R1 74856732 74856732 0.258988062690207 0.474965965652895 0.669728675839068 0.278158305790504
VB03-9_R1 9319348 9319348 0.353608428400785 0.582014964995405 0.720372283554601 0.215583086236113
VB04-01_R1 851850 851850 0.177730821153959 0.241826612666549 0.617362211656982 0.428918269880198
VB04-11_R1 24178 24178 0.136487716105551 0.330879311771031 0.446687070890893 0.39928675989747
VB04-12_R1 691189 691189 0.64729039379967 1.30268276838896 1.10389488258638 0.101418189846441
VB04-13_R1 103201 103201 0.174416914564781 0.320733326227459 0.7441788354764 0.411917682107239
VB04-20_R1 7837711 7837711 0.003967995247592 0.00343212450676 0.003444883333922 19.2117156289448
VB04-21_R1 13548444 13548444 0.024925371503916 0.046831946162969 0.045983140204145 2.82105996309474
VB04-23_R1 4738753 4738753 0.696596762903658 1.42668334897388 1.06076429811809 0.092603399632569
VB04-24_R1 19301600 19301600 0.639744891615203 1.32886392837899 1.03819372487255 0.099420057609149
VB04-25_R1 20617590 20617590 0.65341293526547 1.36818124717777 1.04222656479249 0.096563031094515
VB04-26_R1 7154075 7154075 0.67948686587714 1.41691273854412 1.06066822055961 0.093241965239094
VB04-27_R1 13786892 13786892 0.608527288093647 1.36220694265248 1.08205678263092 0.096986532792811
VB04-28_R1 6978357 6978357 0.597389901376499 1.28515924307111 1.08353585235035 0.102801056776782
VB04-29_R1 11818546 11818546 0.177432993872512 0.348164655787607 0.557987420787633 0.379463354817829
VB04-30_R1 30481131 30481131 0.149065991022446 0.29549428464449 0.508212769401503 0.447100790707707
VB04-46_R1 100754127 100754127 0.267581098687898 0.482465596669802 0.625632933130372 0.273834505975313
VB04-47_R1 113209757 113209757 0.352583567509998 0.629825572366523 0.718202230572759 0.209765582902175
VB05-1_R1 11605712 11605712 0.160033266377797 0.338040440776059 0.511928953604915 0.390828174318002
VB05-10_R1 8450363 8450363 0.125296392592839 0.225232927863572 0.631144484562379 0.586573773059439
VB05-11_R1 16259 16259 0.246017590257703 0.541238698566948 0.756504090042438 0.244098821211355
VB05-13_R1 13385 13385 0.141949943967127 0.410907732536421 0.657452372058274 0.321521640633642
VB05-20_R1 11423344 11423344 0.003230227506061 0.001768308824456 0.001575720734664 23.5995750053826
VB05-21_R1 4825225 4825225 0.21014564087685 0.447730416716319 0.422425897237953 0.295078742434129
VB05-22_R1 2755109 2755109 0.377516824198244 0.739970723481358 0.827553465216803 0.178541831618138
VB05-23_R1 8020844 8020844 0.703068155919751 1.48949412306236 1.15657404632231 0.088698388445155
VB05-24_R1 11411757 11411757 0.716918525341891 1.49390667887513 1.13520643666002 0.088436399798172
VB05-25_R1 14466677 14466677 0.588158566061854 1.22263046309806 1.05197620711377 0.108058593583043
VB05-26_R1 13545299 13545299 0.704177884888329 1.50687703534636 1.12427935330184 0.087675188628642
VB05-27_R1 6974239 6974239 0.621931654478718 1.27056156234393 1.10252889239959 0.103982154214104
VB05-28_R1 14871847 14871847 0.538601560384531 1.09018066148744 1.00758164066642 0.121187004119025
VB05-29_R1 18510169 18510169 0.160338892637879 0.286258866680256 0.613343940835981 0.461525366345177
VB05-30_R1 36583952 36583952 0.158424655706961 0.29133812552564 0.592669703918264 0.453479022272808
VB05-5_R1 8990382 8990382 0.289954308949275 0.538931493678467 0.644633342609914 0.245143826003573
VB05-6_R1 10641695 10641695 0.156507022612469 0.298599048365885 0.559422159721736 0.442451940276358
VB05-9_R1 6618175 6618175 0.150691089310875 0.267430220566848 0.682559769120641 0.494019441909467
VB06-1_R1 14497997 14497997 0.244344098015747 0.468285377628372 0.599034473520721 0.282126529304116
VB06-10_R1 76697350 76697350 0.194109705224496 0.355286069205781 0.639413226141451 0.371857327841466
VB06-11_R1 14797736 14797736 0.130222623244529 0.277630307771405 0.634853872240997 0.475869257123546
VB06-12_R1 27775963 27775963 0.15549775897959 0.310952315136652 0.672084708638185 0.424874560770193
VB06-13_R1 35886011 35886011 0.213601338973005 0.676480871613175 0.291921551269658 0.195298542587182
VB06-20_R1 31142569 31142569 0.004228938209947 0.003801870038403 0.004700960925863 18.0262733880675
VB06-21_R1 47945758 47945758 0.248316024120424 0.514835952744766 0.498465369970791 0.256617137186721
VB06-23_R1 39524215 39524215 0.732606580548153 1.54484535619493 1.17692154037721 0.085520358257458
VB06-24_R1 27636887 27636887 0.739602112206053 1.57106334009326 1.1685939881724 0.084093190225111
VB06-25_R1 33470208 33470208 0.731387746380303 1.55152606162471 1.18182713414867 0.085152116733258
VB06-26_R1 43751964 43751964 0.699136614758597 1.49864358089159 1.21298783295762 0.088156870652033
VB06-27_R1 33957747 33957747 0.552089041714104 1.18119438253663 1.19250549808266 0.111849269068178
VB06-28_R1 23371698 23371698 0.589730365333319 1.26700678744009 1.16269258656346 0.104273891524363
VB06-29_R1 61420868 61420868 0.194528348248025 0.358330982883537 0.646223364997056 0.368697474192734
VB06-30_R1 51808623 51808623 0.203431386315749 0.377653349327582 0.647816870176225 0.349833328764048
VB06-5_R1 15236463 15236463 0.161461357534226 0.29174093751286 0.633756010171127 0.45285289558767
VB06-6_R1 15468143 15468143 0.132724400078277 0.251943623743328 0.581226847980394 0.524386076342043
VB06-9_R1 18857720 18857720 0.245289462352819 0.451645267826651 0.732861660900682 0.292521006474639
VB07-01_R1 3186308 3186308 0.163512127515607 0.32040217078826 0.731285236706558 0.41234342448157
VB07-05_R1 22420117 22420117 0.3892441774501 0.710825906929924 0.6787698743945 0.18586228642787
VB07-06_R1 14936801 14936801 0.244657473845973 0.446434280004132 0.597504110819981 0.295935447235228
VB07-09_R1 12184513 12184513 0.214518216690318 0.394443339672254 0.684500069883794 0.334942221166507
VB07-10_R1 43849008 43849008 0.13207368340009 0.242931379428242 0.587696305467161 0.543839699198617
VB07-12_R1 333579 333579 0.168775612373681 0.309371992841276 0.690091402636257 0.427044888908035
VB07-13_R1 346772 346772 0.151107932589713 0.266169125534934 0.699883496937469 0.496360079512003
VB07-15_R1 12719 12719 0.306627879550279 0.42456167937731 0.770500825536599 0.24861404131141
VB07-20_R1 30271427 30271427 0.02613685836482 0.04250542929476 0.047794245048309 2.91664725919583
VB07-21_R1 15942193 15942193 0.477531541614131 1.02489663749523 0.925060937350338 0.128906392587101
VB07-22_R1 11684033 11684033 0.322688236159552 0.624322098371341 0.88109987364808 0.211614691613204
VB07-23_R1 59348618 59348618 0.692602479808376 1.41899176152678 1.15182126060627 0.093105352614598
VB07-24_R1 47836038 47836038 0.675494906162588 1.44006491507512 1.16450488646238 0.091742897789624
VB07-25_R1 16319834 16319834 0.702519400626256 1.45095225846047 1.0979400893416 0.091054497171631
VB07-26_R1 31134132 31134132 0.696598832432521 1.41560073041381 1.12451183800467 0.093328383827225
VB07-29_R1 10596749 10596749 0.165012873287836 0.30709418520718 0.585415394853648 0.430212406089775
VB07-30_R1 56207405 56207405 0.169265953480685 0.306699802276942 0.596928465208454 0.430765612932684
VB08-1_R1 13018418 13018418 0.30506778934276 0.497710244055768 0.63907918765552 0.24988543194933
VB08-10_R1 28150568 28150568 0.139759169335411 0.257081846448001 0.64590881434435 0.513905319024083
VB08-11_R1 39954351 39954351 0.076144397890483 0.135341955623306 0.423212981234509 0.976162400681385
VB08-12_R1 70873797 70873797 0.230197910801929 0.478965448965575 0.625300207917462 0.275835613194003
VB08-13_R1 30212248 30212248 0.548132002623572 1.15325744711218 0.950783271738005 0.114558747177385
VB08-20_R1 33419268 33419268 0.00637057639922 0.007995387571026 0.007851757854182 11.9662635743729
VB08-21_R1 46167043 46167043 0.367372456581202 0.814550760810044 0.75447543824715 0.162194592001578
VB08-22_R1 18417361 18417361 0.499479811467017 1.06287757513142 1.20579164409059 0.124300043020312
VB08-23_R1 157569308 157569308 0.718243936185847 1.52455832324909 1.2223522616473 0.08665836281855
VB08-24_R1 52649497 52649497 0.713199596189874 1.54950008354306 1.23334891499533 0.085263453495315
VB08-25_R1 27750590 27750590 0.715040653189716 1.54692927249475 1.20795629930751 0.085405151136028
VB08-26_R1 74238983 74238983 0.690964476170154 1.47283537006427 1.22116705181697 0.089701626535758
VB08-27_R1 44092110 44092110 0.667085335675703 1.42887468982546 1.17601992737476 0.092461381851685
VB08-28_R1 12656235 12656235 0.623534566164424 1.30611512823521 1.16863348381252 0.101151671440075
VB08-29_R1 33244811 33244811 0.133732148454687 0.251882917908602 0.567727697414192 0.524512457657407
VB08-30_R1 37716740 37716740 0.148867585056397 0.27862694389812 0.601544566152854 0.474167094057019
VB08-46_R1 22797731 22797731 0.369585025808051 0.649599734289347 0.66117544767942 0.203380206826428
VB08-47_R1 134244167 134244167 0.306297107121235 0.545426305189111 0.638344308844346 0.242224709474459
VB08-9_R1 26322175 26322175 0.138689147078461 0.253862000385607 0.61548865167867 0.520423411591657
VB09-01_R1 22921113 22921113 0.213916313749686 0.368681922208577 0.627325557881941 0.35636364042317
VB09-05_R1 38984860 38984860 0.241470663226699 0.457310863755827 0.589095356505064 0.288896981867242
VB09-06_R1 14408144 14408144 0.204898007682322 0.378945407541735 0.593969632729934 0.348640531550998
VB09-10_R1 89403112 89403112 0.163154275882477 0.303672874384954 0.594232111293844 0.435059366371598
VB09-11_R1 26996 26996 0.492665580085939 0.892724848125648 0.996443917617425 0.147991543633571
VB09-20_R1 93270991 93270991 0.098172002911388 0.164300816745905 0.189461908901558 0.776514627928615
VB09-21_R1 10220120 10220120 0.472147098077126 0.88733791775439 0.789677616309789 0.148889983929131
VB09-23_R1 58008398 58008398 0.544721128137343 1.00754721755977 0.915826015398667 0.13112609117629
VB09-24_R1 28938092 28938092 0.488532554254095 0.884895935779042 0.872694025577083 0.149300864624097
VB09-25_R1 48062700 48062700 0.499054360241934 0.899562446554188 0.862731390454552 0.146866655917257
VB09-26_R1 30285375 30285375 0.498524452809318 0.910158781259931 0.838401373600294 0.145156791358176
VB09-27_R1 5303699 5303699 0.109451912712241 0.212059545611469 0.260761404446218 0.623012408770412
VB09-29_R1 30572096 30572096 0.195240130084637 0.374864713233924 0.586384394449108 0.352435755220622
VB09-30_R1 59922730 59922730 0.184936500723515 0.352103450560413 0.570089179848782 0.375218499290145
VB10-1_R1 69370703 69370703 0.321103852731606 0.511861613972688 0.596878771720102 0.237406046876246
VB10-10_R1 25765581 25765581 0.143039662098052 0.275545892017727 0.608559923411003 0.479469054489335
